adviceNum,explain,target,upTarget,downTarget,upGauge,downGauge,probability,notAppear,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,weight12,weight13,weight14
18,{1} 효과의 단계를 [1~2] 중 하나로 변경,1,,,,,,"1, 10",0,0.003738,0.003738,0.003734,0.003734,0.003115,0,0,0,0,0,0,0,0,0
18,{2} 효과의 단계를 [1~2] 중 하나로 변경,2,,,,,,"1, 10",0,0.003738,0.003738,0.003734,0.003734,0.003115,0,0,0,0,0,0,0,0,0
18,{3} 효과의 단계를 [1~2] 중 하나로 변경,3,,,,,,"1, 10",0,0.003738,0.003738,0.003734,0.003734,0.003115,0,0,0,0,0,0,0,0,0
18,{4} 효과의 단계를 [1~2] 중 하나로 변경,4,,,,,,"1, 10",0,0.003738,0.003738,0.003734,0.003734,0.003115,0,0,0,0,0,0,0,0,0
19,{0} 효과의 단계를 [2~3] 중 하나로 변경,0,,,,,,"1, 11",0,0,0,0,0,0.003115,0.003165,0.003275,0.003275,0.003212,0,0,0,0,0
19,{1} 효과의 단계를 [2~3] 중 하나로 변경,1,,,,,,"1, 11",0,0,0,0,0,0.003115,0.003165,0.003275,0.003275,0.003212,0,0,0,0,0
19,{2} 효과의 단계를 [2~3] 중 하나로 변경,2,,,,,,"1, 11",0,0,0,0,0,0.003115,0.003165,0.003275,0.003275,0.003212,0,0,0,0,0
19,{3} 효과의 단계를 [2~3] 중 하나로 변경,3,,,,,,"1, 11",0,0,0,0,0,0.003115,0.003165,0.003275,0.003275,0.003212,0,0,0,0,0
19,{4} 효과의 단계를 [2~3] 중 하나로 변경,4,,,,,,"1, 11",0,0,0,0,0,0.003115,0.003165,0.003275,0.003275,0.003212,0,0,0,0,0
20,"{0} 효과의 단계 1 상승, {1} 효과의 단계 1 하락",,0,1,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{0} 효과의 단계 1 상승, {2} 효과의 단계 1 하락",,0,2,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{0} 효과의 단계 1 상승, {3} 효과의 단계 1 하락",,0,3,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{0} 효과의 단계 1 상승, {4} 효과의 단계 1 하락",,0,4,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{1} 효과의 단계 1 상승, {0} 효과의 단계 1 하락",,1,0,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{1} 효과의 단계 1 상승, {2} 효과의 단계 1 하락",,1,2,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{1} 효과의 단계 1 상승, {3} 효과의 단계 1 하락",,1,3,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{1} 효과의 단계 1 상승, {4} 효과의 단계 1 하락",,1,4,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{2} 효과의 단계 1 상승, {0} 효과의 단계 1 하락",,2,0,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{2} 효과의 단계 1 상승, {1} 효과의 단계 1 하락",,2,1,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{2} 효과의 단계 1 상승, {3} 효과의 단계 1 하락",,2,3,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{2} 효과의 단계 1 상승, {4} 효과의 단계 1 하락",,2,4,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{3} 효과의 단계 1 상승, {0} 효과의 단계 1 하락",,3,0,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{3} 효과의 단계 1 상승, {1} 효과의 단계 1 하락",,3,1,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{3} 효과의 단계 1 상승, {2} 효과의 단계 1 하락",,3,2,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{3} 효과의 단계 1 상승, {4} 효과의 단계 1 하락",,3,4,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{4} 효과의 단계 1 상승, {0} 효과의 단계 1 하락",,4,0,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{4} 효과의 단계 1 상승, {1} 효과의 단계 1 하락",,4,1,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{4} 효과의 단계 1 상승, {2} 효과의 단계 1 하락",,4,2,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{4} 효과의 단계 1 상승, {3} 효과의 단계 1 하락",,4,3,1,1,,"4, 14",0,0,0,0,0,0.000623,0.000633,0.00066,0.00066,0.0006424,0.0006529,0.0006529,0.0006529,0.0006397,0.0006501
20,"{0} 효과의 단계 1 상승, {1} 효과의 단계 2 하락",,0,1,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{0} 효과의 단계 1 상승, {2} 효과의 단계 2 하락",,0,2,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{0} 효과의 단계 1 상승, {3} 효과의 단계 2 하락",,0,3,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{0} 효과의 단계 1 상승, {4} 효과의 단계 2 하락",,0,4,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{1} 효과의 단계 1 상승, {0} 효과의 단계 2 하락",,1,0,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{1} 효과의 단계 1 상승, {2} 효과의 단계 2 하락",,1,2,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{1} 효과의 단계 1 상승, {3} 효과의 단계 2 하락",,1,3,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{1} 효과의 단계 1 상승, {4} 효과의 단계 2 하락",,1,4,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{2} 효과의 단계 1 상승, {0} 효과의 단계 2 하락",,2,0,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{2} 효과의 단계 1 상승, {1} 효과의 단계 2 하락",,2,1,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{2} 효과의 단계 1 상승, {3} 효과의 단계 2 하락",,2,3,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{2} 효과의 단계 1 상승, {4} 효과의 단계 2 하락",,2,4,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{3} 효과의 단계 1 상승, {0} 효과의 단계 2 하락",,3,0,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{3} 효과의 단계 1 상승, {1} 효과의 단계 2 하락",,3,1,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{3} 효과의 단계 1 상승, {2} 효과의 단계 2 하락",,3,2,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{3} 효과의 단계 1 상승, {4} 효과의 단계 2 하락",,3,4,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{4} 효과의 단계 1 상승, {0} 효과의 단계 2 하락",,4,0,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{4} 효과의 단계 1 상승, {1} 효과의 단계 2 하락",,4,1,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{4} 효과의 단계 1 상승, {2} 효과의 단계 2 하락",,4,2,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
20,"{4} 효과의 단계 1 상승, {3} 효과의 단계 2 하락",,4,3,1,2,,"4, 14",0,0,0,0,0,0.002492,0.002532,0.0026,0.0026,0.0026,0.002612,0.002612,0.002612,0.002559,0.0026
21,최고 단계 효과 1개와 최하 단계 효과 1개의 단계 교환,,,,,,,15,0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
22,"최고 단계 효과 1개의 단계 1 소모 후, 최고 단계 효과 1개와 최하 단계 효과 1개의 단계 교환",,,,,,,16,0.009530,0.008972,0.008972,0.008961,0.008961,0.007477,0.007595,0.0079,0.0079,0.007709,0.007835,0.007835,0.007835,0.007676,0.007801
23,{0} 효과와 {1} 효과의 단계 교환,,0,1,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
23,{0} 효과와 {2} 효과의 단계 교환,,0,2,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
23,{0} 효과와 {3} 효과의 단계 교환,,0,3,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
23,{0} 효과와 {4} 효과의 단계 교환,,0,4,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
23,{1} 효과와 {2} 효과의 단계 교환,,1,2,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
23,{1} 효과와 {3} 효과의 단계 교환,,1,3,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
23,{1} 효과와 {4} 효과의 단계 교환,,1,4,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
23,{2} 효과와 {3} 효과의 단계 교환,,2,3,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
23,{2} 효과와 {4} 효과의 단계 교환,,2,4,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
23,{3} 효과와 {4} 효과의 단계 교환,,3,4,,,,"14, 17",0.002383,0.002243,0.002243,0.002240,0.002240,0.001869,0.001899,0.001965,0.001965,0.001927,0.001959,0.001959,0.001959,0.001919,0.0020
24,"{0} 효과의 단계 1 소모 후, {0} 효과와 {1} 효과의 단계 교환",0,0,1,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{0} 효과의 단계 1 소모 후, {0} 효과와 {2} 효과의 단계 교환",0,0,2,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{0} 효과의 단계 1 소모 후, {0} 효과와 {3} 효과의 단계 교환",0,0,3,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{0} 효과의 단계 1 소모 후, {0} 효과와 {4} 효과의 단계 교환",0,0,4,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{1} 효과의 단계 1 소모 후, {1} 효과와 {2} 효과의 단계 교환",1,1,2,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{1} 효과의 단계 1 소모 후, {1} 효과와 {3} 효과의 단계 교환",1,1,3,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{1} 효과의 단계 1 소모 후, {1} 효과와 {4} 효과의 단계 교환",1,1,4,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{2} 효과의 단계 1 소모 후, {2} 효과와 {3} 효과의 단계 교환",2,2,3,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{2} 효과의 단계 1 소모 후, {2} 효과와 {4} 효과의 단계 교환",2,2,4,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{3} 효과의 단계 1 소모 후, {3} 효과와 {4} 효과의 단계 교환",3,3,4,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{1} 효과의 단계 1 소모 후, {1} 효과와 {0} 효과의 단계 교환",1,1,0,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{2} 효과의 단계 1 소모 후, {2} 효과와 {0} 효과의 단계 교환",2,2,0,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{3} 효과의 단계 1 소모 후, {3} 효과와 {0} 효과의 단계 교환",3,3,0,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{4} 효과의 단계 1 소모 후, {4} 효과와 {0} 효과의 단계 교환",4,4,0,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{2} 효과의 단계 1 소모 후, {2} 효과와 {1} 효과의 단계 교환",2,2,1,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{3} 효과의 단계 1 소모 후, {3} 효과와 {1} 효과의 단계 교환",3,3,1,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{4} 효과의 단계 1 소모 후, {4} 효과와 {1} 효과의 단계 교환",4,4,1,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{3} 효과의 단계 1 소모 후, {3} 효과와 {2} 효과의 단계 교환",3,3,2,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{4} 효과의 단계 1 소모 후, {4} 효과와 {2} 효과의 단계 교환",4,4,2,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
24,"{4} 효과의 단계 1 소모 후, {4} 효과와 {3} 효과의 단계 교환",4,4,3,,,,"14, 18, 19",0.004169,0.003925,0.003925,0.003920,0.003920,0.003271,0.003323,0.003439,0.003439,0.003373,0.003428,0.003428,0.003428,0.003358,0.003413
25,최하 단계 효과 1개의 단계 1 상승,,,,1,,,15,0,0.002741,0.002741,0.002738,0.002738,0.002285,0.002321,0,0,0,0,0,0,0,0
26,"최하 단계 효과 1개의 단계 1 상승, 최고 단계 효과 1개의 단계 1 하락",,,,1,1,,15,0,0.004112,0.004112,0.004107,0.004107,0.003427,0.003481,0,0,0,0,0,0,0,0
26,"최하 단계 효과 1개의 단계 1 상승, 최고 단계 효과 1개의 단계 2 하락",,,,1,2,,15,0,0.008224,0.008224,0.008214,0.008214,0.006854,0.006962,0,0,0,0,0,0,0,0
27,"최하 단계 효과 1개의 단계 1 상승, 다른 효과 1개의 단계 1 하락",,,,1,1,,15,0,0.004112,0.004112,0.004107,0.004107,0.003427,0.003481,0,0,0,0,0,0,0,0
27,"최하 단계 효과 1개의 단계 1 상승, 다른 효과 1개의 단계 2 하락",,,,1,2,,15,0,0.008224,0.008224,0.008214,0.008214,0.006854,0.006962,0,0,0,0,0,0,0,0
28,최고 단계 효과 1개의 단계 1 상승,,,,,,,"15, 20",0.000728,0.000685,0.000685,0.000685,0.000685,0.000571,0.000580,0.0006004,0.0006004,0.0005889,0.0005985,0.0005985,0.0005985,0.0005864,0.0005959
29,"최고 단계 효과 1개의 단계 1 상승, 최하 단계 효과 1개의 단계 1 하락",,,,1,1,,"15, 20",0.001092,0.001028,0.001028,0.001027,0.001027,0.000857,0.000870,0.0009007,0.0009007,0.0008833,0.0008977,0.0008977,0.0008977,0.0008795,0.0008938
29,"최고 단계 효과 1개의 단계 1 상승, 최하 단계 효과 1개의 단계 2 하락",,,,1,2,,"15, 20",0.002184,0.002056,0.002056,0.002054,0.002054,0.001713,0.001741,0.001801,0.001801,0.001767,0.001795,0.001795,0.001795,0.001759,0.001788
30,"최고 단계 효과 1개의 단계 1 상승, 임의의 효과 1개의 단계 1 하락",,,,1,1,,"15, 20",0.001092,0.001028,0.001028,0.001027,0.001027,0.000857,0.000870,0.0009007,0.0009007,0.0008833,0.0008977,0.0008977,0.0008977,0.0008795,0.0008938
30,"최고 단계 효과 1개의 단계 1 상승, 임의의 효과 1개의 단계 2 하락",,,,1,2,,"15, 20",0.002184,0.002056,0.002056,0.002054,0.002054,0.001713,0.001741,0.001801,0.001801,0.001767,0.001795,0.001795,0.001795,0.001759,0.001788
26,"최하 단계 효과 1개의 단계 2 상승, 최고 단계 효과 1개의 단계 2 하락",,,,2,2,,15,0,0.003738,0.003738,0.003734,0.003734,0.003115,0.003165,0,0,0,0,0,0,0,0
26,"최하 단계 효과 1개의 단계 2 상승, 최고 단계 효과 1개의 단계 1 하락",,,,2,1,,15,0,0.001869,0.001869,0.001867,0.001867,0.001558,0.001582,0,0,0,0,0,0,0,0
27,"최하 단계 효과 1개의 단계 2 상승, 다른 효과 1개의 단계 2 하락",,,,2,2,,15,0,0.003738,0.003738,0.003734,0.003734,0.003115,0.003165,0,0,0,0,0,0,0,0
27,"최하 단계 효과 1개의 단계 2 상승, 다른 효과 1개의 단계 1 하락",,,,2,1,,15,0,0.001869,0.001869,0.001867,0.001867,0.001558,0.001582,0,0,0,0,0,0,0,0
25,최하 단계 효과 1개의 단계 2 상승,,,,2,,,15,0,0.001246,0.001246,0.001245,0.001245,0.001038,0.001055,0,0,0,0,0,0,0,0
31,연성되지 않은 모든 효과의 단계 1 상승,,,,,,,21,0,0,0,0.001245,0.001245,0.001038,0.001055,0.001092,0.001092,0.001071,0.001088,0.001088,0.001088,0.001066,0.001083
32,단계가 2 이하인 모든 효과의 단계 1 상승,,,,,,,22,0,0,0,0,0,0.002077,0.002110,0.002183,0.002183,0.002141,0.002176,0.002176,0.002176,0.002132,0.002167
33,"1, 3, 5번 슬롯의 단계 1 상승, 2, 4번 슬롯의 단계 2 하락",,,,,,,"25, 26, 27",0,0,0,0,0,0.000519,0.000527,0.0005459,0.0005459,0.0005353,0.0005441,0.0005441,0.0005441,0.00053,0.0005417
34,"2, 4번 슬롯의 단계 1 상승, 1, 3, 5번 슬롯의 단계 2 하락",,,,,,,"25, 27, 28",0,0,0,0,0,0.002077,0.002110,0.002183,0.002183,0.002141,0.002176,0.002176,0.002176,0.002132,0.002167
35,임의의 효과 1개 봉인,,,,,,,29,0,0,0,0,0,0.024922,0.025316,0.026201,0.026201,0.025696,0.026115,0.026115,0.026115,0.025586,0.026002
36,기회를 2회 소모하여 {0} 효과 봉인,0,,,,,,"1, 7, 29",0,0,0,0,0,0.010467,0.010633,0.011004,0.011004,0.010792,0.010968,0.010968,0.010968,0.010746,0.010921
36,기회를 2회 소모하여 {1} 효과 봉인,1,,,,,,"1, 7, 29",0,0,0,0,0,0.010467,0.010633,0.011004,0.011004,0.010792,0.010968,0.010968,0.010968,0.010746,0.010921
36,기회를 2회 소모하여 {2} 효과 봉인,2,,,,,,"1, 7, 29",0,0,0,0,0,0.010467,0.010633,0.011004,0.011004,0.010792,0.010968,0.010968,0.010968,0.010746,0.010921
36,기회를 2회 소모하여 {3} 효과 봉인,3,,,,,,"1, 7, 29",0,0,0,0,0,0.010467,0.010633,0.011004,0.011004,0.010792,0.010968,0.010968,0.010968,0.010746,0.010921
36,기회를 2회 소모하여 {4} 효과 봉인,4,,,,,,"1, 7, 29",0,0,0,0,0,0.010467,0.010633,0.011004,0.011004,0.010792,0.010968,0.010968,0.010968,0.010746,0.010921
36,기회를 2회 소모하여 선택한 효과 봉인,pick,,,,,,"7, 29",0,0,0,0,0,0.005815,0.005907,0.006114,0.006114,0.005996,0.006094,0.006094,0.006094,0.0060,0.006067
37,이번 연성에 한해 비용 100% 감소,,,,,,,30,0.046327,0.043614,0.043614,0.043559,0.043559,0.036345,0.036920,0.0382,0.0382,0.037473,0.038085,0.038085,0.038085,0.037313,0.0379
37,이후 모든 연성에서 비용 20% 감소,,,,,,,30,0.013898,0.013084,0.013084,0.013068,0.013068,0.010903,0.011076,0.011463,0.011463,0.011242,0.011425,0.011425,0.011425,0.011194,0.011376
37,이후 모든 연성에서 비용 40% 감소,,,,,,,30,0.005956,0.005607,0.005607,0.005600,0.005600,0.004673,0.004747,0.004913,0.004913,0.004818,0.004897,0.004897,0.004897,0.004797,0.004875
38,{0} 효과의 단계를 [3~4] 중 하나로 변경,0,,,,,,"1, 12",0,0,0,0,0,0,0,0,0,0.003212,0.003264,0.003264,0.003264,0.003198,0
38,{1} 효과의 단계를 [3~4] 중 하나로 변경,1,,,,,,"1, 12",0,0,0,0,0,0,0,0,0,0.003212,0.003264,0.003264,0.003264,0.003198,0
38,{2} 효과의 단계를 [3~4] 중 하나로 변경,2,,,,,,"1, 12",0,0,0,0,0,0,0,0,0,0.003212,0.003264,0.003264,0.003264,0.003198,0
38,{3} 효과의 단계를 [3~4] 중 하나로 변경,3,,,,,,"1, 12",0,0,0,0,0,0,0,0,0,0.003212,0.003264,0.003264,0.003264,0.003198,0
38,{4} 효과의 단계를 [3~4] 중 하나로 변경,4,,,,,,"1, 12",0,0,0,0,0,0,0,0,0,0.003212,0.003264,0.003264,0.003264,0.003198,0
39,{0} 효과의 단계를 [5~6] 중 하나로 변경,0,,,,,,"1, 13",0,0,0,0,0,0,0,0,0,0,0,0,0,0.003198,0.0033
39,{1} 효과의 단계를 [5~6] 중 하나로 변경,1,,,,,,"1, 13",0,0,0,0,0,0,0,0,0,0,0,0,0,0.003198,0.0033
39,{2} 효과의 단계를 [5~6] 중 하나로 변경,2,,,,,,"1, 13",0,0,0,0,0,0,0,0,0,0,0,0,0,0.003198,0.0033
39,{3} 효과의 단계를 [5~6] 중 하나로 변경,3,,,,,,"1, 13",0,0,0,0,0,0,0,0,0,0,0,0,0,0.003198,0.0033
39,{4} 효과의 단계를 [5~6] 중 하나로 변경,4,,,,,,"1, 13",0,0,0,0,0,0,0,0,0,0,0,0,0,0.003198,0.0033
40,단계가 4 이하인 모든 효과의 단계 1 상승,,,,,,,23,0,0,0,0,0,0,0,0,0,0.003212,0.003264,0.003264,0.003264,0.003198,0.0033
41,단계가 6 이하인 모든 효과의 단계 1 상승,,,,,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004264,0.004334
